#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
65966,Documentation Rendering,Bug,"",Resolved,Must have,Git change-merged notification is failing,Martin Bless,Martin Bless,2015-04-11 22:20,"","",2015-03-24,"","",70,2015-03-24 10:16,"","",-284050,"","","Something seems to have change with the Git change-merge notification as
git-typo3-org-change-merged.php
is mostly failing.

Fix this!"
65805,TYPO3 CMS - What's New,Bug,"",Resolved,Should have,Correct typo in path (country flags),swanage no-lastname-given,Michael Schams,2015-03-24 12:17,TYPO3 CMS 7.1,"",2015-03-18,"","",100,2015-03-18 13:54,"","",-276000,"","","In this PDF there is a typo on page 62:

""
Country flags (PNG images) have been moved from
typo3/gfx/flags/ and typo3/sysext/t3skin/images/flags/
to: typo3/sysext/core/Resources/Public/Icons/flags/
""

Should be:
-
-
to: typo3/sysext/core/Resources/Public/Icons/Flags/
(Capital F in flags)"
65796,Security Guide,Bug,"",Resolved,Should have,"Update info about ""reviewed extensions""",Michael Schams,Michael Schams,2015-11-20 04:58,Guidelines for Integrators,"",2015-03-18,"",0.50,0,2015-03-18 00:14,"","",-275550,"","","In chapter *Guidelines for Integrators* it is mentioned that reviewed extensions have a checkmark next to the release state in TER.
http://docs.typo3.org/typo3cms/SecurityGuide/GuidelinesIntegrators/Extensions/Index.html

This is not longer the case and it is unlikely, that this will be re-implemented.
See conversation at: http://lists.typo3.org/pipermail/typo3-dev/2015-March/049646.html

Task is to update the paragraph in the Security Guide (e.g. remove the statement about the checkmark for reviewed extensions)."
65350,TYPO3 CMS - What's New,Bug,"",Resolved,Should have,Missing word in TypoScript.tex file,Sergio Catalá,"",2015-02-26 09:30,"","",2015-02-25,"","",0,2015-02-25 22:31,"","",-253250,"","","Is it possible that the line 241 in TypoScript.tex file:

\item In TYPO3 CMS 7.1, the ISO 639-1 two-letter has been introduced:

misses the word ""code""?:

\item In TYPO3 CMS 7.1, the ISO 639-1 two-letter code has been introduced:
"
65313,TYPO3 CMS - What's New,Bug,"",Resolved,Should have,Naming of chapter BackendUI under DeprecatedRemovedFunctions.tex file,Sergio Catalá,"",2015-02-26 09:29,"","",2015-02-25,"","",0,2015-02-25 10:34,"","",-251400,"","","Shouldn't the line 222:

with a Twitter Bootstrap alternative (see chapter ""BackendUI"")

on DeprecatedRemovedFunctions.text file be:

with a Twitter Bootstrap alternative (see chapter ""Backend User Interface"")

?
"
65310,TYPO3 CMS - What's New,Bug,"",Resolved,Should have,Typo in ExtbaseAndFluid.text file,Sergio Catalá,"",2015-02-26 09:28,"","",2015-02-25,"","",0,2015-02-25 10:19,"","",-251250,"","","Shouldn't line 101:

\framesubtitle{*Methode* \texttt{has()} in ObjectAccess}

on ExtbaseAndFluid.tex file be:

\framesubtitle{*Method* \texttt{has()} in ObjectAccess}

?

"
65221,TYPO3 CMS - What's New,Bug,"",Resolved,Should have,Typo in InDepthChanges.text file,Sergio Catalá,"",2015-02-23 01:31,"","",2015-02-22,"","",0,2015-02-22 23:13,"","",-246800,"","","The next sentence on English/Chapters/InDepthChanges.tex file, line 120:

can *developer* their own user function\newline

must be:

can *develop* their own user function\newline"
65168,TypoScript Reference (TSref),Bug,"",New,Should have,"config.concatenateJsAndCss marked ""deprecated and has been removed with TYPO3 6.0"", but still works in 6.2",Ben Robinson,"",2015-03-06 18:06,"","",2015-02-19,"","",0,2015-02-19 11:50,"","",-244150,"","","There is a note in TSREF for config.concatenateJsAndCss:
_""This property was deprecated and has been removed with TYPO3 6.0! Use config.concatenateJs and config.concatenateCss instead.""_

This ""feature"" still works in 6.2: it is a combination of config.concatenateJs and config.concatenateCss.
I'm not sure if the TSREF is wrong or if it was missed to remove concatenateJsAndCss from the core.
Is it really deprecated?

The note ...
_""There are no default concatenation handlers, which could do the concatenation. A custom concatenation handler must be provided and registered using $GLOBALS['TYPO3_CONF_VARS']['FE']['concatenateHandler'].""_
... is definitely wrong. _""TYPO3 comes with a built-in concatenation handler""_, as described in config.concatenateJs and config.concatenateCss.
"
65134,TYPO3 CMS - What's New,Bug,"",Resolved,Should have,Update release date: 24/Feb/2015,Michael Schams,"",2015-05-16 05:23,TYPO3 CMS 7.1,TYPO3 CMS 7.1,2015-02-17,"","",0,2015-02-17 22:48,"","",-242450,"","","The release of TYPO3 CMS 7.1 has been postponed for 1 week.
New scheduled release date is *24 February 2015*.
Please update this date in chapter ""Introduction"".

This affects all languages."
65121,TYPO3 CMS - What's New,Bug,"",Resolved,Should have,Typo3 in BackendUserInterface.text file,Sergio Catalá,Michael Schams,2015-02-17 11:47,TYPO3 CMS 7.1,TYPO3 CMS 7.1,2015-02-17,"","",100,2015-02-17 11:25,"","",-241800,"","","The next sentence on English/Chapters/BackendUserInterface.tex file:

Icons (""action buttons"") in List module *devided* into two groups\newline

must be:

Icons (""action buttons"") in List module *divided* into two groups\newline
"
65042,Documentation,Bug,"",Closed,Should have,Wrong function in Example to get TSFE.constants,David Bruchmann,"",2015-02-13 08:26,"","",2015-02-12,"","",100,2015-02-12 22:14,"","",-237850,"","","The function is working but wrong here
<pre>
$PageTSconfig = \TYPO3\CMS\Backend\Utility\BackendUtility::getPagesTSconfig($this->pObj->id);
</pre>
but the example around shall show TypoScript values from a Template and not from PageTSconfig.

TSFE is not available by the function and not showing TypoScript from Templates.
"
64609,TCA Reference,Bug,"",Accepted,Should have,TCA group allowed/disallowed,Thomas Deuling,Francois Suter,2015-09-27 11:32,"",6.2.0,2015-01-29,"","",0,2015-01-29 18:02,"","",-216200,"","","There's a part in the TCA group allowed/disallowed section, that's maybe wrong:
http://docs.typo3.org/typo3cms/TCAReference/Reference/Columns/Group/Index.html#allowed
http://docs.typo3.org/typo3cms/TCAReference/Reference/Columns/Group/Index.html#disallowed

See #54504 for more details."
63901,Documentation Rendering,Bug,"",New,Should have,Core APIS does not render to PDF,Francois Suter,"",2015-01-26 17:58,"","",2014-12-15,"","",0,2014-12-15 11:54,"","",-180850,"","","The Core APIs manual does not render to PDF. I seem to remember that this is not a new problem, but I'm opening this issue so that we don't forget to fix it at some point. I haven't checked what's wrong."
63820,wiki.typo3.org,Bug,"",Resolved,Should have,Typo3 4.5.39 upgrade notes reference non-existing option in install tool.,Stefan no-lastname-given,Chris topher,2014-12-13 19:59,"","",2014-12-13,"","",100,2014-12-13 00:48,"","",-176800,"","","The upgrade notes for 4.5.39 state: ""It might be required to clear all caches, the ""important actions"" section in the TYPO3 Install Tool offers the accordant possibility to do so.""

As far as I'm aware there's no such ""important actions"" section in typo3 4.5. I instead went to the ""Clear cache"" setting in the typo3 backend and selected ""Clear all caches"", hoping that this was the appropriate action meant by the notes."
63819,wiki.typo3.org,Bug,Task #63562: Update the Wiki to MediaWiki 1.24,Resolved,Should have,MediaWiki 1.24: Fix fatal error (open_basedir),Chris topher,Chris topher,2014-12-12 21:19,"","",2014-12-12,"","",100,2014-12-12 20:53,"","",-176750,"","","File upload seems to work, but throws 6 times this error:


Warning: is_executable(): open_basedir restriction in effect. File(/bin/bash) is not within the allowed path(s): (
/var/www/vhosts/wiki.dev.typo3.org/www/:/var/www/vhosts/wiki.dev.typo3.org/tmp/:/var/www/vhosts/wiki.dev.typo3.org/home/:/var/www/typo3/:/usr/share/php/:/usr/bin/:/usr/local/bin/) in /var/www/vhosts/wiki.dev.typo3.org/www/wiki/includes/GlobalFunctions.php on line 2809

The code has @/bin/bash@ hardcoded at that place in function wfShellExec()."
63789,Documentation Rendering,Bug,Task #68900: Extend RenderTask.php to render every manual,Accepted,Must have,extensions.js file not updated with system extensions,Francois Suter,Xavier Perseguers,2015-12-18 23:23,"","",2014-12-11,"","",50,2014-12-11 22:03,"","",-175250,"","","The file:

http://docs.typo3.org/typo3cms/extensions/extensions.js

which is used for searching extension manuals on page:

http://docs.typo3.org/typo3cms/extensions/

does not seem to be up to date. First of all, it does not contain the ""core"" system extension, which now has documentation, but is also not up to date for all other system extensions. It does not contains the ""7"" version. For example, for ""scheduler"", you will find:
<pre>
{""key"":""scheduler"",""latest"":""6.2"",""versions"":[""6.2"",""4.7""]},
</pre>"
63788,Documentation Rendering,Bug,Task #68900: Extend RenderTask.php to render every manual,Resolved,Must have,Settings file ignore for TYPO3 CMS sysext,Francois Suter,Martin Bless,2015-12-18 23:13,"","",2014-12-11,"","",0,2014-12-11 22:00,"","",-175200,"","","It seems like the Settings.yml file is not taken into account during the rendering of TYPO3 CMS system extension manuals.

For example, if you look at:

http://docs.typo3.org/typo3cms/extensions/rtehtmlarea/latest/ 

you will see that the the box in the top-left corner says ""Project Name 0.0.0"" and the version number in the page itself is ""0.0.0""."
63787,Documentation Rendering,Bug,Task #68900: Extend RenderTask.php to render every manual,New,Must have,"Hide ""latest"" branch for official manuals",Francois Suter,"",2015-08-10 08:02,"","",2014-12-11,"","",0,2014-12-11 21:58,"","",-175150,"","","For all manuals that are currently targeting TYPO3 CMS 7, i.e.

* Coding Guidelines Reference
* Core API Reference
* TCA Reference
* TSconfig Reference
* TypoScript Reference
* TypoScript Syntax Reference

the ""latest"" branch must be hidden from the version-switching menu. And the ""stable"" symlink must point to the ""7"" version instead of ""6.2""."
63485,ReStructured Text Infrastructure,Bug,"",New,Should have,Rendering issue on Flow documentation,Christian Müller,"",2014-12-01 17:04,"","",2014-12-01,"","",0,2014-12-01 17:04,"","",-160100,"","","Don't know if this is an issue in the rendering infrastructure or in our documentation, if it is the documentation please tell me so.

Have a look at: http://docs.typo3.org/flow/TYPO3FlowDocumentation/TheDefinitiveGuide/PartV/ValidatorReference.html

See the menu in the left sidebar, every submenu item appears three times."
63363,TSconfig,Bug,"",Closed,Should have,?? ???????????? ???????? ?? 15?? ????????,Ivan Mihailovich,"",2015-12-06 21:45,"","",2014-11-27,"","",0,2014-11-27 12:20,"","",-154000,"","",""
63361,TSconfig,Bug,"",Closed,Should have,?? ???????????? ????????+???????? ?? ??????? ?????? ?? ?????.,Ivan Mihailovich,"",2015-12-06 21:43,"","",2014-11-27,"","",0,2014-11-27 11:42,"","",-153900,"","","?? 7?? ???????? ??????????? ""doc_core_tsconfig_ru"" ????????? ???????? ?? ????????????? ?????? + ???????? ??? ??? ""????????????"" ? ?? ???????. "
63360,TSconfig,Bug,"",Closed,Should have,??????? ?????????? ???????????.,Ivan Mihailovich,"",2016-08-06 14:42,"","",2014-11-27,"","",0,2014-11-27 11:33,"","",-153850,"","","?? 6?? ???????? ??????????? ""doc_core_tsconfig_ru"" , ???? ?????, ? ??????? ????????? ?????? 2 ?????????? ???????????.
""???????? ?usergroup? ? ?loginUser? ????????? ? ??????? ? ????????????? ??????????? ??????????, ??????????????, ? ?? ? ??????? ? ????????????? ???????? ????????????????? ?usergroup? ? ?loginUser? ????????? ? ??????? ? ????????????? ??????????? ??????????, ??????????????, ? ?? ? ??????? ? ????????????? ???????? ??????????."""
63010,TSconfig,Bug,"",Closed,Should have,"Implement ""clear cache of page and all sub pages"" by correct tagging,  use in template module",Christian Kuhn,"",2014-11-16 17:17,"","",2014-11-16,"","",0,2014-11-16 16:22,"","",-136400,"","","This text was a response to #60045 in the first place.



Scenario: An instance under load with lots of TS records that are changed on live directly. While this is often an unwanted scenario, it still may happen for ""microsites"" instances - lots of sites with small page trees. The clearCacheCmd('all') fired by the TypoScript module is then disadvantegous, since it kills way too many cache entries where only entries of the page with the TS record and all its children should be cleared.

The solution to just disable the page clear however is not sufficient, since caches of subpages are not cleared, so the proposed solution is only useful if pages with a changed TS record have no sub pages.

More general approach: Tag a fe cache entry with its rootline. So if a cache entry belongs to page 42 which is a child of page 23 and that is a child of page 5, then page 42 cache entry would be tagged with ""isChildOf_23"" and ""isChildOf_5"" (or similar). The change the TS module to not fire clearCacheCmd('all'), but clearCacheCmd('cacheTag:isChildOf_5') if TS record of page 5 is changed. clearCacheCmd can do that already. Cache entry for page 23 and 42 would be cleared then. Also flush by tag ""PageId_5"". If done, exactly the correct cache entries would be killed and nothing more.
It may only happen that if you ""flushByTag"" a page that alredy has lots of sub pages takes quite some time, so in this case it may be quicker to just ""flush whole cache"" - this does a truncate on Typo3DbBackend cache and an rm -r on file caches and is much quicker than a lengthy ""delete nearly everything"". So, we'd probably need PageTS that controls the flush behaviour (with default to flushByTag).

Tagging caches in the frontend with its ""rootline"" could be beneficial for other things as well, maybe for the list/page module for example: Eg. storing a record on a storage page X then triggers a ""clear caches of page Y and Z and all their sub pages, which is currently also not possible.

Todo:
Find out if the above solution is sane and do-able.
Add functionality to add ""rootline"" tags to cache_pages in the frontend.
Find out usage of pagesection and see if this one can be tagged as well or if the cache entries are re-used on different pages again - which may torpedo the above idea.
Find a sane pageTS syntax to feed clearCacheCmd with options like 'kill everthing below ""me""' and implement it.
I'm not 100% sure if the above will survive all checks, but it sounds like a good idea to me. Better tagging in the frontend is long overdue anyway and it may help us at other places as well. I've raised some attention towards this issue to some active contributors already (eg. Markus Klein and Helmut Hummel), we think that this issue could probably be solved this way, but at the moment no one is really digging deep into that and actually working on it - this is one reason why an answer took longer, I'm really sorry for that.

Alexander, what do you think, is this a good idea and are you feeling you could dive into this overall topic and search for progress here? I would happily help with providing more information, ideas and technical insights that I have on my radar - eg. I know the caching framework pretty well, but I don't know the FE details on my own without digging myself.

I know that the proposed solution is much more complex than just disabling the clear cache action, but I really think this would go into the right direction. My gut feeling is this would be do-able and won't end in ""complexity hell"", cache_pages should be fine, my only doubts are regarding sub cache layers like pagesection, those should get an eye first.
"
