#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
70267;wiki.typo3.org;Task;;Resolved;Should have;Update the Wiki to MediaWiki 1.26;Chris topher;Chris topher;26/11/2015 17:46;;;25/11/2015;;;100;1/10/2015 14:53;;;-497850;;;"MediaWiki 1.26 has been released and is now available.

h2. Update MediaWiki Core and run update.php

Remove old folders (except folder images, our skins and our extensions) and then
cp -r mediawiki-1.26.0/* wiki/
run update.php
=> Done.

(diff mediawiki-1.26.0/ and wiki/).

h2. Update extensions (part 1: extensions from tarball or from mediawiki.org)

h3. Newly bundled for 1.26 (extensions from tarball => update .gitignore)

=> None.

h3. Removed ones (extensions from tarball => update .gitignore)

=> None.

h3. Extensions from mediawiki.org

Update extensions from mediawiki.org.

=> Done.

h2. Relevant changes from the ""mailing list"":https://lists.wikimedia.org/pipermail/mediawiki-l/2015-November/045006.html:

No new details.

h2. https://www.mediawiki.org/wiki/MediaWiki_1.26:

* Extension:SyntaxHighlight_GeSHi has been rewritten and switched from
  the 3rd party library Geshi to the 3rd party library Pygments. If you
  have modified the CSS output with custom rules, these rules might need
  adjustment.
  See also https://www.mediawiki.org/wiki/ResourceLoader/Migration_guide_%28users%29#Font_mw-geshi
  The mw-geshi, source-css, source-javascript and related classes no
  longer exist. Related code such as the following can be safely removed.
  => Stylesheets updated.

  Page in the MW namespace MediaWiki:Geshi.css: Remove rules from there!
  => Done.
  
h2. RELEASE-NOTES-1.26

* (T99344) The extension.json schema is now versioned. All extensions
  and skins should set a ""manifest_version"" property corresponding to
  the schema version they were written for. The only supported version
  currently is ""1"".
  => Added.
  => Done.

* (T99084) Extensions can now specify what MediaWiki core versions they
  depend upon.
  => Obviously in json files, other extensions don't do that either. Nothing to do.


h2. Update our skin

Use diff and adjust... Use Git for version control.
Do the changes from inside the Vector repo:
https://git.wikimedia.org/log/mediawiki%2Fskins%2FVector.git

""Old branch."":https://git.wikimedia.org/log/mediawiki%2Fskins%2FVector.git/refs%2Fheads%2FREL1_25  ""New branch"":https://git.wikimedia.org/log/mediawiki%2Fskins%2FVector.git/refs%2Fheads%2FREL1_26 
Relevant are the commits after 2015-04-27.
First one is 2015-04-28 = wfRunHooks() -> Hooks::run()

* I.e. (T65198) Talk page tabs now have a ""rel=discussion"" attribute
  => Done.

* On some pages, e.g. on http://wiki.typo3.org/wiki/index.php?title=Main_Page&action=history
  the text inside the Search box does no longer get replaced by ""Search TYPO3Wiki"".
  JavaScript console shows this error:
  ReferenceError: $ is not defined
  for header.js line 5 and linksupport.js line 9.
  This is the place, where $ is first used, e.g.
  $(document).ready(function ()
  See http://jquery-howto.blogspot.de/2013/02/referenceerror-jquery-is-not-defined.html
  Although jQuery should be included always, the problem is that jQuery is included using the ResourceLoader
  and this is asynchronous since MediaWiki 1.26. jQuery is not yet available when these scripts are run.
  Solution: Put our scripts in an own ResourceLoader module.
  No need to explicitly set jQuery as dependency of this module as jQuery will _then_ be there anyway.
  => Done.

=> Skin update ready!

h2. Update CSS file(s) of the TYPO3Design skin

Needs ""update"":http://wiki.dev.typo3.org/User:Chrissitopher?useskin=typo3design

=> Done.

h2. Check list at http://wiki.dev.typo3.org/User:Chrissitopher

=> Done.


h2. Update extension inclusion in LocalSettings.php

See https://www.mediawiki.org/wiki/Extension_registration
See also #67178.
=> Collection still missing, rest done.


h2. Other stuff, that needs fixes

* Special:Search needs fix: It now shows page content hits no longer below pages, but displaced and next to them.
  => Done.

* Sandbox, e.g. section ""Code"": Code it too big.
  Was caused by the CSS in the skin (styles for ""pre"").
  => Fixed.


---

h2. Update extensions (part 2)

h3. Our own, custom extensions

* manifest_version in json files
  => Done.

* Update SyntaxHighlight_GeSHi_Typo3WikiExtension
  => Done, see also #71852.


h3. PDF export feature

Check that HTML in the left-hand menu is displayed as it should. Functionality also still needs a test.
=> After upgrade, test on live system.
==> Works, done.



h2. Order columns, remove db dumps in home/

=> Done.

h2. Copy Git repos and restore content

Move repos (skins, extensions) from dev to live and checkout their content.
=> Done.

h2. Transfer changes in LocalSettings.php to live system!

=> Done.

h2. Check, if all pages linked in the main menu do still exist, otherwise update menu accordingly (TYPO3Vector + TYPO3Design)

=> Done.


h2. Create local backup and diff of skin files

E.g.
diff -u Vector/skin.json TYPO3Design/skin.json > Vector-1.26-gegen-TYPO3Design-1.26.diff
diff -u Vector/Vector.php TYPO3Design/TYPO3Design.php >> Vector-1.26-gegen-TYPO3Design-1.26.diff
diff -u Vector/SkinVector.php TYPO3Design/SkinTYPO3Design.php >> Vector-1.26-gegen-TYPO3Design-1.26.diff
diff -u Vector/VectorTemplate.php TYPO3Design/TYPO3DesignTemplate.php >> Vector-1.26-gegen-TYPO3Design-1.26.diff

diff -u Vector/skin.json TYPO3Vector/skin.json > Vector-1.26-gegen-TYPO3Vector-1.26.diff
diff -u Vector/Vector.php TYPO3Vector/TYPO3Vector.php >> Vector-1.26-gegen-TYPO3Vector-1.26.diff
diff -u Vector/SkinVector.php TYPO3Vector/SkinTYPO3Vector.php >> Vector-1.26-gegen-TYPO3Vector-1.26.diff
diff -u Vector/VectorTemplate.php TYPO3Vector/TYPO3VectorTemplate.php >> Vector-1.26-gegen-TYPO3Vector-1.26.diff


h2. Locally backup SingleSignOn code

=> Done.

h2. For after the update

* Check, if the implementation of syntax highlighting for custom tags is still working
  (after GeSHi switched to Pygments)
  => PHP, CSS and SQL are still working.
  ==> For TypoScript (<TS> tag) see #71852.

"
69462;TCA Reference;Task;;Resolved;Must have;Add missing blindLinkFields to the core link wizard;Patrik Karisch;Patrik Karisch;2/9/2015 11:13;;6.2.0;1/9/2015;;;0;1/9/2015 21:49;;;-457750;;;The link wizards also accepts which fields should be blinded, but the documentation for this param is missing.
69117;ReST tools;Task;;Accepted;Should have;Collaboration on translated documentation;Xavier Perseguers;;17/8/2015 9:33;;;17/8/2015;;;0;17/8/2015 7:30;;;-440500;;;"We miss a concept to let a localized version of the documentation getting editable on GitHub using the well-known ""Edit me on GitHub"" button.

Though this is not too serious at the moment since imho no such extensions are currently providing the ""Edit me on GitHub"" button anyway.

Reported by Thomas Mayer on Slack:

bq. Proof-of-missing-concept for translation of documentation of extensions at https://forge.typo3.org/issues/69080 . More in general this applies for the one-commit-policy which we use for gerrit all over the place (core, extensions, ... and code, documentation). Instead, we should make use of the distribution feature of git, still allowing review/changelog based on merges instead of commits."
69076;ReST tools;Task;;Resolved;Should have;"Change ""Edit on GitHub"" to first view the file";Thomas Mayer;;17/8/2015 10:14;;;14/8/2015;;;100;14/8/2015 21:57;;;-438450;;;"When a user clicks on ""Edit on GitHub"" then the file is not shown. Instead, GitHub says:

<pre>
You need to fork this repository to propose changes.
</pre>

I think it would be better to first show the file before such an action (the fork) is taken. When the file is displayed, there's still an edit button visible in GitHub (""Fork this project and edit the file"").

Reason:

- I guess most users get confused with what GitHub is showing.
- It is unclear to the user if he actually is about to change the right file. Instead, the user should be able to check the content he is about to change.
- Forking a repository is an action with a persistent result which I actually would like to avoid without knowing what I'm doing.

All there is to do would be to change ""/edit/"" to ""/blob/"" in the URL. I think it's the same line as here:
https://forge.typo3.org/projects/tools-rest/repository/revisions/541b7017a70c02431b7cd02f248157105f567c5a/diff/ExtendingSphinxForTYPO3/src/t3sphinx/themes/t3org/layout.html

Reproduce with ""Edit on GitHub"" button at e.g. https://docs.typo3.org/typo3cms/ExtbaseFluidBook/"
68945;wiki.typo3.org;Task;;Resolved;Should have;Update MediaWiki to 1.25.2;Chris topher;Chris topher;11/8/2015 14:42;;;11/8/2015;;;100;11/8/2015 14:29;;;-432050;;;"The release fixes a number of security related bugs in 1.25.1.

Also check extensions, which might be vulnerable as well."
68900;Documentation Rendering;Task;;Accepted;Should have;Extend RenderTask.php to render every manual;Xavier Perseguers;Xavier Perseguers;18/12/2015 23:23;;;13/10/2014;;;63;10/8/2015 8:01;;;-430100;;;It should become the central point of rendering, not limited to TER extensions.
68876;TYPO3 CMS - What's New;Task;;Rejected;Won't have this time;"New ""What's New"" image on typo3.org";Michael Schams;;13/11/2015 4:55;;;9/8/2015;;;0;9/8/2015 8:18;;;-428950;;;"We currently have an image on our ""What's New"" page on typo3.org (see attached screenshot0001.png and link [1]). At this point in time, we have to update this image whenever a new release comes out, e.g. 7.2, 7.3, 7.4, etc.

The image refers to a specific version and it would be nice, if it does not mention me and Patrick (only). Either mention nobody or the whole team (which may change over time of course). Also, the current image is just a screenshot of the first slide, which is a little bit ""boring"".

So, there are three options:

# remove the image
# create a generic image
# create/find an image that looks cool

This task is about achieving exactly this. Try option 3) first, if this does not work, try to achieve option 2), if this does not work... well, option 1). If we get more than one suggestion in option 3) or 2), I am happy to put them out for a vote and let everyone in the team provide feedback.

[1] http://typo3.org/download/release-notes/whats-new/"
68529;TYPO3 CMS - What's New;Task;;Resolved;Should have;Transfer TYPO3 CMS 7.3 slides to git.typo3.org;Michael Schams;Michael Schams;25/7/2015 7:45;TYPO3 CMS 7.3;TYPO3 CMS 7.3;25/7/2015;;;100;25/7/2015 7:24;;;-411900;;;"Archive TYPO3 CMS 7.3 What's New Slides by submitting them to the official TYPO3 Git repository.
This task applies to the following languages: Dutch, English, German, Greek, Italian, Russian, Serbian and Spanish."
67995;Coding Guidelines;Task;;Needs Feedback;Should have;How to handle arrays in function calls and loops;Stefano Kowalke;;14/7/2015 15:09;;;9/7/2015;;;0;9/7/2015 11:15;;;-385200;;;"The ""current rules for arrays"":http://docs.typo3.org/typo3cms/CodingGuidelinesReference/PhpFileFormatting/PhpSyntaxFormatting/Index.html#arrays are very simple and straight forward but can become tricky in some cases like as parameters or loops.

This 
<pre>
if (in_array('1', array('1', '2', '3')) === TRUE) {
    $value = in_array('1', array('1', '2', '3', '4')),
}
</pre>
should become this

<pre>
if (in_array('1', array(
    '1',
    '2',
    '3'
)) === TRUE) {
    $value = in_array('1', array(
        '1', 
        '2', 
        '3',
        '4'
    )),
}
</pre>

This
<pre>
foreach (array('foo' => 'bar', 'foobaz' => 'bazzy',) as $key => $value) {
    ...
}
</pre>

should become this:

<pre>
foreach (array(
    'foo' => 'bar', 
    'foobaz' => 'bazzy',
) as $key => $value) {
    ...
}
</pre>

This doesn't make it more readable so I would suggest to disallow these kind of constructs and force a explicit array assigning to a variable. 

I am opting to add a sentence like the following one to the CGL:

_Arrays must be always assigned to a variable before usage._"
67958;Coding Guidelines;Task;;Needs Feedback;Should have;Allow short array syntax;Stefano Kowalke;;14/7/2015 15:05;;;7/7/2015;;;0;7/7/2015 16:49;;;-383350;;;"Change http://docs.typo3.org/typo3cms/CodingGuidelinesReference/PhpFileFormatting/PhpSyntaxFormatting/Index.html#arrays

<pre>
$a = [],
$a = [1, 2, 3, 4],
$a = ['one' => 1, 'two' => 2, 'three' => 3, 'four' => 4],.
</pre>"
67178;wiki.typo3.org;Task;;New;Should have;Update extension registration;Chris topher;;25/11/2015 22:45;;;28/5/2015;;;0;28/5/2015 15:06;;;-344350;;;"Since MediaWiki 1.25, a new way of registrating extensions and skins is available.
Extensions can now move their metadata into extension.json (done already).
In LocalSettings.php, instead of loading them with
@require_once ""$IP/extensions/FooBar/FooBar.php"",@
use @wfLoadExtension( 'FooBar' ),@ to load them.
Maybe needs renaming some of the extension files to fit into that naming scheme.

=> Once the MediaWiki extensions have been updated that way, check two things:

* Update LocalSettings.php accordingly.
* Also update the 
  @if ( function_exists( 'wfLoadExtension' ) ) {...}@
  code block in the central file of the according extensions.

See https://www.mediawiki.org/wiki/Extension_registration!
"
67156;wiki.typo3.org;Task;;Resolved;Should have;Update the Wiki to MediaWiki 1.25;Chris topher;Chris topher;28/5/2015 15:10;;;26/5/2015;;;100;26/5/2015 22:16;;;-343250;;;"MediaWiki 1.25 has been released and is now available.

h2. Update MediaWiki Core and run update.php

Remove old folders (except folder images, our skins and our extensions) and then
cp -r mediawiki-1.25.0/* wiki/
run update.php

(diff mediawiki-1.25.0/ and wiki/).

h2. Update extensions (part 1)

h3. Newly bundled for 1.25

=> None.

h3. Extensions from mediawiki.org

Update extensions from mediawiki.org.

=> Done.

h2. Relevant changes from the ""mailing list"":https://lists.wikimedia.org/pipermail/mediawiki-l/2015-May/044396.html:

* Indicators ? Templates that add icons to the top right corner of the page
(and more) can be updated to use the new page status indicators feature.
=> Integrated into skin.

* Enhanced recent changes ? MediaWiki now uses by default the extended
watchlist and so called enhanced recent changes (preference ""Group changes
by page in recent changes and watchlist""), which also received several
improvements in MediaWiki 1.24 and 1.25 (task 37785). This means that
Special:RecentChanges and Special:Watchlist show all the changes to each
page in a given day, sorted by page rather than chronologically. Changes to
each page are collapsed by default and a compact overview is shown, with
links to collated diffs and counts of each user's actions. Full activity
for an individual page can then be shown with a single click. Users will no
longer need to know in detail how a single change was chosen for display in
order to figure out what else may have happened to the page that day, nor
to scan a long list of non-contiguous lines on the screen in order to get a
complete picture. The change is part of MediaWiki's evolution towards an
interface which is more discoverable and less cluttered by default, while
equally easy to quickly access in full, with the help of JavaScript.
However, the (grouped) layout is an improvement for non-JavaScript users as
well.
=> Works.

* Live preview ? While editing, you're not sure what a wikitext syntax will
produce? That's no longer a problem, now that live preview is no longer
experimental. By enabling the feature in your preferences, MediaWiki will
display the effect of your edits without fully reloading the page, so that
you can quickly correct any mistake.
=> Obviously not yet ready as it by default still is disabled. We leave it that way.

h2. https://www.mediawiki.org/wiki/MediaWiki_1.25:

* Hitcounter feature has been removed.
=> No replacement available currently, columns removed.

h2. RELEASE-NOTES-1.25

* Update StartProfiler.php:
  https://www.mediawiki.org/wiki/Manual:Profiling
  => Done.

* MediaWiki now natively supports page status indicators: icons (or short text
  snippets) usually displayed in the top-right corner of the page. They have
  been in use on Wikipedia for a long time, implemented using templates and CSS
  absolute positioning.
  - Basic wikitext syntax: <indicator name=""foo"">[[File:Foo.svg|20px]]</indicator>
  - Usage instructions: https://www.mediawiki.org/wiki/Help:Page_status_indicators
  - Adjusting custom skins to support indicators:
    https://www.mediawiki.org/wiki/Manual:Skinning#Page_status_indicators
	=> Code integrated into our skins.
	==> Position of the indicators (.mw-indicator and .mw-indicators)
	    collided with our language switch.
		Added a margin-right for the indicators so that they are not displayed on top of the language switch.
		Finally, if at least one indicator is present, .mw-body-content gets moved down a bit.
		We will ignore this for now.
		=> Done.

* Deprecated the "".php5"" file extension entry points and the $wgScriptExtension
  configuration variable. Refer to the "".php"" files instead.
  => RewriteRule added.
  => Done.

* The ""temp"" zone of the upload respository is now considered private. If it
  already exists (such as under the images/ directory), please make sure that
  the directory is not web readable (e.g. via a .htaccess file).
  => Deny from all
  => Done.

h2. Update our skin

Use diff and adjust...
Do the changes from inside the Vector repo:
https://git.wikimedia.org/log/mediawiki%2Fskins%2FVector.git

""Old branch."":https://git.wikimedia.org/log/mediawiki%2Fskins%2FVector.git/refs%2Fheads%2FREL1_24  ""New branch"":https://git.wikimedia.org/log/mediawiki%2Fskins%2FVector.git/refs%2Fheads%2FREL1_25 
Relevant are the commits after 2014-09-20.
First one is 2014-09-22 = Use mw-wiki-logo class instead of inline background-image (which directly got reverted)

* (T58257) Set site logo from mediawiki.skinning.interface module instead of
  inline styles in the HTML.
  => Done, works.

* $wgResourceModuleSkinStyles no longer supports per-module local or remote paths. They
  can only be set for the entire skin.
  => Done.

=> Skin update ready.

h2. Update CSS file(s) of the TYPO3Design skin

Needs ""update"":http://wiki.dev.typo3.org/User:Chrissitopher?useskin=typo3design
=> Done.

h2. Check list at http://wiki.dev.typo3.org/User:Chrissitopher

=> All ok.


h2. Update skin inclusion in LocalSettings.php

See https://www.mediawiki.org/wiki/Extension_registration
=> Done.

h2. Other stuff, that needs fixes

* Functionalities of almost everything (extensions, display of skin...)
  can be checked on page [[Sandbox]].

* TYPO3Vector: line-height of some elements got bigger.
=> Affected ul and dd elements. Fixed.

---

h2. Update extensions (part 2)

h3. Our own, custom extensions

* Update license-name to ""GPL-2.0+"" and adjust COPYING file (new version).

=> Done.

* We are changing the way extensions and skins are registered with MediaWiki.
Extensions and skins can now move their metadata into extension.json or skin.json,
and use wfLoadExtension( 'FooBar' ), or wfLoadSkin( 'FooBar' ), to load those that support it.
All extensions and skins bundled with the tarball support this. The old style of loading
by require_once ""$IP/extensions/FooBar/FooBar.php"", will continue to be supported
for backwards-compatability.
Developer documentation on how to migrate extensions can be found at
https://www.mediawiki.org/wiki/Extension_registration
=> Extensions converted to extension.json files, still loaded through require_once() calls.
=> Done.




h3. PDF export feature

Check that HTML in the left-hand menu is displayed as it should. Functionality also still needs a test.
=> After upgrade, test on live system.




h2. Order columns, remove db dumps in home/

Table hitcounter is gone,
page: page_counter is gone.
site_stats: ss_total_views is gone.
=> Done.

h2. Commit changes to git repos

Move repos (skins, extensions) from dev to live and restore their content.
=> Done.

h2. Transfer changes in LocalSettings.php to live system!

=> Done.

h2. Check, if all pages linked in the main menu do still exist, therwise update menu accordingly (TYPO3Vector + TYPO3Design)

=> All ok.


h2. Create local backup and diff of skin files

E.g.
diff -u Vector/skin.json TYPO3Design/skin.json > Vector-1.25-gegen-TYPO3Design-1.25.diff
diff -u Vector/Vector.php TYPO3Design/TYPO3Design.php >> Vector-1.25-gegen-TYPO3Design-1.25.diff
diff -u Vector/SkinVector.php TYPO3Design/SkinTYPO3Design.php >> Vector-1.25-gegen-TYPO3Design-1.25.diff
diff -u Vector/VectorTemplate.php TYPO3Design/TYPO3DesignTemplate.php >> Vector-1.25-gegen-TYPO3Design-1.25.diff

diff -u Vector/skin.json TYPO3Vector/skin.json > Vector-1.25-gegen-TYPO3Vector-1.25.diff
diff -u Vector/Vector.php TYPO3Vector/TYPO3Vector.php >> Vector-1.25-gegen-TYPO3Vector-1.25.diff
diff -u Vector/SkinVector.php TYPO3Vector/SkinTYPO3Vector.php >> Vector-1.25-gegen-TYPO3Vector-1.25.diff
diff -u Vector/VectorTemplate.php TYPO3Vector/TYPO3VectorTemplate.php >> Vector-1.25-gegen-TYPO3Vector-1.25.diff


h2. Locally backup SingleSignOn code

=> Done.

h2. For after the update

* #67177
* #67178"
