#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
72963;Documentation;Task;;Under Review;Must have;Online Extbase and Fluid Guide not in english;Christian Toffolo;Martin Bless;7/3/2016 16:18;Documentation on typo3.org;;27/1/2016;;;50;27/1/2016 13:01;;;-632350;;;"https://docs.typo3.org/typo3cms/ExtbaseGuide/Index.html
is in german, should be english"
72796;Documentation Rendering;Task;;Accepted;Must have;Switch manual TypoScriptSyntax Reference to new theme;Martin Bless;Martin Bless;18/1/2016 18:22;;;18/1/2016;;;0;18/1/2016 18:22;;;-624000;;;
72729;Documentation;Suggestion;;New;Should have;Use Markdown and Gitbook instead of rst and Sphinx;Ingo Pfennigstorf;;15/1/2016 14:46;;;15/1/2016;;;0;15/1/2016 13:13;;;-620650;;;"As reStructured Text is quite uncommon to most people and markdown is a de-facto standard in this area, I suggest using markdown as documentation language.
Using sphinx also creates quite an overhead and needs to be installed locally in order to compile and view documentation. A great service taking care of this problem is https://www.gitbook.com where anyone can write documentation in markdown and add collaborators to a project.

This would rather simplify the process of writing documentation."
72696;Documentation Rendering;Task;;Resolved;Must have;Set up rendering of core system extensions for branch 7.6;Martin Bless;Martin Bless;27/1/2016 17:08;;;14/1/2016;;;0;14/1/2016 12:26;;;-619000;;;
72622;wiki.typo3.org;Bug;;Closed;Should have;Fluid description is incomplete;Kurt Ludikovsky;;6/4/2016 14:57;;;10/1/2016;;;0;10/1/2016 15:13;;;-615300;;;"I suppose that the output-example for the f:for is incomplete at 

https://wiki.typo3.org/Fluid#f:for

as the class from the statement is not reflected in the result-output."
72430;Documentation Rendering;Bug;Epic #57147: Rework design and general content of docs.typo3.org;Under Review;Should have;Create installer for 'typoscript.py';Martin Bless;Martin Bless;14/1/2016 16:38;;;23/12/2015;;;0;23/12/2015 22:47;;;-605800;;;'typoscript.py' is the Pygments lexer for Typoscript. It's need to get TypoScript highlighted. It needs to be added to Pygments each time a new Pygments version is installed.
72376;wiki.typo3.org;Task;;Resolved;Should have;Update MediaWiki to 1.26.2;Chris topher;Chris topher;21/12/2015 22:08;;;21/12/2015;;;100;21/12/2015 22:08;;;-603100;;;"The release fixes a number of security related bugs in 1.26.1.

Also check extensions, which might be vulnerable as well."
72329;Documentation Rendering;Feature;Epic #57147: Rework design and general content of docs.typo3.org;Accepted;Must have;"Prepare a 7.6 IntroductionPackage for the ""Glue Pages""";Martin Bless;Martin Bless;18/12/2015 23:27;;;18/12/2015;;;0;18/12/2015 23:27;;;-600750;;;"
I'm planning to use a TYPO3 7.6 LTS installation for the glue page. Start would be the official Introduction Package. Visual appearance and contents needs to be tailored to documentation."
72328;Documentation Rendering;Bug;Epic #57147: Rework design and general content of docs.typo3.org;Accepted;Should have;Clean the _static folder of new theme t3SphinxThemeRtd;Martin Bless;Martin Bless;18/12/2015 23:18;;;18/12/2015;;;0;18/12/2015 23:18;;;-600700;;;The time for a cleanup has come. Folder _static of t3SphinxThemeRtd contains files we don't need. Remove them!
72327;Documentation Rendering;Task;Epic #57147: Rework design and general content of docs.typo3.org;New;Must have;Have the TerDocRenderer report the reason when build fails;Martin Bless;Xavier Perseguers;18/12/2015 22:51;;;18/12/2015;;;0;18/12/2015 22:48;;;-600650;;;"At the moment the TerDocRenderer copies the 'warnings.txt' to the root of a rendered html documentation.

However, if a SEVERE Sphinx error is hit there will be no result at all and thus no 'warnings.txt' too.

We need to provide info about why rendering failed. For example, by sending a mail to the address in ext_emconf.php or by always providing a result Index.html and the 'warnings.txt independent of what error occurred."
72323;wiki.typo3.org;Task;;Resolved;Should have;Update MediaWiki to 1.26.1;Chris topher;Chris topher;18/12/2015 14:19;;;18/12/2015;;;100;18/12/2015 14:15;;;-600450;;;"The release fixes a number of security related bugs in 1.26.0.

Also check extensions, which might be vulnerable as well."
71900;Coding Guidelines;Task;;Resolved;Should have;Update to PSR-2;Hannes Lau;Chris topher;28/11/2015 15:39;;;27/11/2015;;;0;27/11/2015 20:05;;;-579350;;;"The PHP sections of the coding guidelines shall be updated to reflect the change to PSR-2 (See Section Coding Style at http://typo3.org/news/article/report-from-the-active-contributor-meeting-2015/ ). 

https://docs.typo3.org/typo3cms/CodingGuidelinesReference/PhpFileFormatting/GeneralRequirementsForPhpFiles/Index.html
https://docs.typo3.org/typo3cms/CodingGuidelinesReference/PhpFileFormatting/PhpSyntaxFormatting/Index.html

The information on this pages is outdated. As an example, right now, the ""Update Whitespace and indentation section"" reads

> TYPO3 uses tab characters to indent source code. One indentation level is one tab.

This is misleading, as PSR-2 uses whitespaces for indentation. 

It might be possible to drop the sections concerning PHP alltogether and replace it with ""Use PSR-2"". "
71882;Documentation Rendering;Task;Epic #57147: Rework design and general content of docs.typo3.org;Accepted;Must have;Better use 'git reset --hard'?;Martin Bless;Xavier Perseguers;18/12/2015 22:53;;;27/11/2015;;;0;27/11/2015 10:30;;;-578450;;;"In the ""cron_rebuild.sh"":https://github.com/marble/typo3-docs-typo3-org-resources/blob/master/userroot/scripts/bin/cron_rebuild.sh#L407 we have a `git reset`.

Shouldn't that be a `git reset --hard`?

Same in ""cron_rebuild-2015-10.sh"":https://github.com/marble/typo3-docs-typo3-org-resources/blob/master/userroot/scripts/bin/cron_rebuild-2015-10.sh#L430

We will have to check for more occurrences."
71852;wiki.typo3.org;Bug;;New;Should have;Syntax highlighting for TypoScript (<TS> tag) does no longer work (Pygments);Chris topher;;2/2/2016 21:58;;;26/11/2015;;;0;26/11/2015 11:35;;;-576950;;;"MediaWiki 1.26 uses Pygments as new syntax highlighter. With Pygments, our custom <PHP>, <CSS> and <SQL> tags are still working, but <TS> tags do no longer get highlighting. 

TypoScript (<TS> tag) is still recognized on Special:Version and text also gets the ""mw-highlight"" class put around it, but it does no longer get highlighted.

Our extension SyntaxHighlight_GeSHi_Typo3WikiExtension uses the language name ""typoscript"" for the highlighting of this tag, but Pygments currently does not know this language name. In fact, it currently does not support TypoScript - no matter with which language name.

Michiel Roos has written a lexer for it: https://github.com/Tuurlijk/Pygments-TypoScript-Lexer

Check https://bitbucket.org/birkenfeld/pygments-main/issues/1173/add-typoscript-support, which aims at getting it integrated into Pygments. 
"
71848;Documentation;Bug;;Closed;Should have;rtehtmlarea 7.6.0 - No link classes to choose in RTE link wizard;Thorsten Geißler;;26/11/2015 11:12;;;26/11/2015;;;0;26/11/2015 9:32;;;-576750;;;In a fresh installation of Typo3 7.6.0 there are no link classes to choose in RTE link wizard (see attached screenshot typo3-7-6-0-rte-no-link-classes.jpg). There is also no default alt-tag text.
71842;Documentation Rendering;Task;Epic #57147: Rework design and general content of docs.typo3.org;Accepted;Should have;Handling of README.rst;Martin Bless;;5/3/2016 16:39;;;25/11/2015;;;0;25/11/2015 20:24;;;-576450;;;"Both the ""current build script"":https://github.com/marble/typo3-docs-typo3-org-resources/blob/master/userroot/scripts/bin/cron_rebuild.sh and the upcoming ""build script of 2015-10"":https://github.com/marble/typo3-docs-typo3-org-resources/blob/master/userroot/scripts/bin/cron_rebuild-2015-10.sh

contain code to cope with documentation projects that only have a PROJECT/README.* file.

This is obsolete. The code to handle README.* should be removed. Instead a canonical documentation structure with at least

<pre>
PROJECT/Documentation/Index.rst
PROJECT/Documentation/Settings.cfg
</pre>

is required (= canonical structure)

So the general rules for documentation projects are:

- Documentation projects MUST have the right file structure (= canonical, see above)
- For TYPO3 CMS extensions a preprocessor will create that structure ""on the fly"" when there's only a README. That preprocessor already exists.
- For other projects, like Github projects, nothing be rendered at the moment if there only is a README, as we don't have a preprocessor for those projects at the moment.








"
71833;wiki.typo3.org;Bug;;Resolved;Should have;Solve a number of security issues in WikiCategoryTagCloud;Chris topher;Chris topher;25/11/2015 14:15;;;25/11/2015;;;0;25/11/2015 14:13;;;-576000;;;"The WikiCategoryTagCloud extension has a number of security issues:

* SECURITY: XSS vector with the following extension parameters (as in <tagcloud some_param=""value"">): style, class, linkstyle, linkclass
* SECURITY: possible SQL injection point with the exclude parameter (<tagcloud>exclude=SomeCategory,Another</tagcloud) -- the code now uses Database's makeList() properly and should be secure.
* SECURITY: made WikiCategoryTagCloud::getBoxExtensionOption() more robust by calling htmlspecialchars() with the ENT_QUOTES parameter, as recommended by [[mw:XSS]]

Do an update to fix them!"
71811;TYPO3 CMS - What's New;Bug;;New;Should have;Slide for #63406 suggests new feature instead of feature fix;Pierrick Caillon;;24/11/2015 21:32;TYPO3 CMS 7.6 (CMS 7 LTS);TYPO3 CMS 7.6 (CMS 7 LTS);24/11/2015;;;0;24/11/2015 21:32;;;-574900;;;"The slide ""RootLevel Configuration"" in ""Extbase & Fluid"" chapter suggest the RootLevel configuration is a new configuration. However, the change is the actual value of the settings is now taken as it is instead of being mangled.

I think the slide should say ""The rootLevel TCA configuration is now fully supported ( this define[?]"""
71708;TYPO3 CMS - What's New;Bug;;In Progress;Should have;Screenshots to be replaced with 7LTS final release versions;Jigal van Hemert;;29/11/2015 8:09;TYPO3 CMS 7.6 (CMS 7 LTS);TYPO3 CMS 7.6 (CMS 7 LTS);19/11/2015;;;20;19/11/2015 22:44;;;-569750;;;"As discussed with Michael, the What's new slides for editors should have images of the final release. A lot has changed since 7.0/7.1 -- especially regarding icons and buttons -- and editors need exact screenshots so they can find their way better in the TYPO3 backend.

The list of images that should be redone (second line is width x height of the image):

BackendUserInterface/be-totalscreenshot1.png
1516x858
BackendUserInterface/be-totalscreenshot2.png
1516x858
BackendUserInterface/be-totalscreenshot3.png
1516x858
BackendUserInterface/be-topbar.jpg (optional)
1295x907
BackendUserInterface/be-list.png
979x570
BackendUserInterface/be-table.png
944x534
BackendUserInterface/be-search.jpg
1194x420
BackendUserInterface/be-badge.png
663x299
BackendUserInterface/be-info.jpg
1526x897
BackendUserInterface/be-functions.png
1359x633
BackendUserInterface/be-icons.png
1115x637
BackendUserInterface/UserGroups.png
1009x511
BackendUserInterface/ExtManager.png
1345x689
BackendUserInterface/SystemInformation.png
1079x400
BackendUserInterface/Password.png
1018x515
BackendUserInterface/ShowContent.png
837x602
BackendUserInterface/RecyclerTask.png
971x491
BackendUserInterface/66173.png
772x235
BackendUserInterface/48947.jpg
988x476
BackendUserInterface/56133.jpg
958x503
BackendUserInterface/67574.jpg
1730x734
BackendUserInterface/67578.jpg
1788x1196
BackendUserInterface/67603.jpg
1284x616
BackendUserInterface/68395.png
1287x564
BackendUserInterface/56282.png
2376x1138
BackendUserInterface/61799.png
1080x563
BackendUserInterface/69119.png
1208x547
"
71701;Security Guide;Task;Suggestion #68167: Create section with recommendations for developers;New;Should have;Do not use second argument of getLL();Helmut Hummel;;20/11/2015 4:21;Guidelines for Developers;;19/11/2015;;;0;19/11/2015 17:22;;;-569400;;;"Wrap in htmlspecialchars() instead

<pre>
$html = '<div>' . htmlspecialchars($this->getLanguageService()->getLL('label')) . '</div>',
</pre>"
71699;Security Guide;Task;Suggestion #68167: Create section with recommendations for developers;New;Should have;Introduce different HTML contexts and how API methods we have to encode;Helmut Hummel;;20/11/2015 4:21;Guidelines for Developers;;19/11/2015;;;0;19/11/2015 17:20;;;-569300;;;"h2. ""normal"" HTML Attribute
<pre>
$output .= '<div data-foo=""' . htmlspecialchars($data) . '"">something</div>',
</pre>

h2. Tag context
<pre>
$output .= '<div>' . htmlspecialchars($message) . '</div>',
</pre>

h2. JavaScript value
<pre>
$output .= '<script>bar=' . GeneralUtility::quoteJSValue($value) . ',</script>',
</pre>

"
71617;Documentation;Bug;;New;Must have;"Default values not used with new content element by BE-Mod ""New Content Element""";Thomas Wittich;;17/11/2015 1:21;;;17/11/2015;30/11/2015;3.00;0;17/11/2015 1:08;;;-565200;;;"Hi all,

found a bug when adding a new content element by BE-module ""New Content Element"".

Setting:
- Adding the element with the module ""New Content Elemente"" results in field image orientation with odd settings:
  A) Selectbox-icons do not match with Seletbox-options, it's od
  B) Given Defaultvalue in TSConfig-Usergroup is ignored. Same to page ts config
- Using decimated entries in imageorientation by TS config (page):
  TCEFORM.tt_content.imageorient.removeItems = 17, 18
- Using default value on TS User Config
  TCAdefaults.tt_content.layout = 52
  TCAdefaults.tt_content.imageorient = 25

Behavior:
- The settings work when adding new content element by right-click on extisting CE, new CE, the new content element opens directly with type of default CE-type, all default values are correct, image orient selectbox options match the selectbox icons consistently
- The settings work NOT when adding new content by clicking on ""+ content""-button or other ways calling the ""New Content Element""-page allowing the user to select the CE-type by tabs & descriptions & icons, after that, the behavior of image orient is odd: default value is ignored, selectbox option does not match selectbox icons (means: clicking on a selectbox icon brings a different text and icon as selected option => umatching)

--> Strange, 

This avoids consistent usage for predefined author roles / ways of useage: author has to care about image orient and other things."
